frame,object_id,label,score,x1,y1,x2,y2,X,Y,Z
201,1,car,0.424,1263,258,1343,297,6.347,0.881,6.421
202,0,car,0.421,1263,259,1343,297,6.367,0.888,6.441
202,1,car,0.369,687,229,750,274,2.010,1.247,12.422
203,0,car,0.435,687,229,751,275,2.013,1.252,12.384
203,1,car,0.425,1264,259,1343,297,6.392,0.891,6.462
203,2,car,0.355,1184,255,1337,299,6.070,0.892,6.538
204,0,car,0.526,686,229,751,274,1.984,1.231,12.259
204,1,car,0.406,1263,259,1341,298,6.935,0.974,7.026
205,0,pedestrian,0.874,61,191,104,294,-31.150,3.702,42.227
205,1,car,0.457,1184,255,1339,301,6.092,0.903,6.552
205,2,car,0.455,1267,260,1350,299,6.643,0.933,6.667
205,3,car,0.365,688,228,751,274,2.005,1.225,12.284
206,0,pedestrian,0.696,54,196,98,292,-31.759,3.818,42.522
206,1,car,0.520,1185,255,1337,299,6.161,0.905,6.631
206,2,car,0.477,1269,260,1356,299,6.474,0.905,6.462
206,3,car,0.469,688,228,751,274,2.013,1.230,12.334
207,0,pedestrian,0.866,57,194,105,294,-31.240,3.792,42.227
207,1,car,0.646,1273,259,1347,299,6.424,0.896,6.435
207,2,car,0.554,1183,255,1333,299,6.060,0.894,6.552
207,3,car,0.402,688,228,751,275,2.051,1.261,12.563
208,0,pedestrian,0.841,66,193,110,294,-16.748,2.044,22.946
208,1,car,0.647,1180,255,1334,299,6.025,0.890,6.524
208,2,car,0.642,1273,258,1338,300,6.410,0.900,6.462
208,3,car,0.384,688,228,751,274,2.013,1.230,12.334
